content_index,score,preferred_name,cui
412,5.18,Tryptophanase,C0041260
412,5.18,upper case letter ell,C1706495
412,3.98,Give - dosing instruction imperative,C1947971
412,3.68,Back,C0004600
412,3.68,Long,C0205166
412,3.68,Skeletal bone,C0262950
412,3.63,M NOS ANTIBODY,C0369637
412,3.63,Tablet Dosage Form,C0039225
412,3.62,Intrathoracic part of chest,C1183734
412,3.6,Upper back pain,C0238741
412,3.6,nanolitre,C0560008
412,3.6,Day 6,C3842673
412,3.59,week,C0439230
412,3.59,Beds,C0004916
412,3.59,"Examiner, Medical",C0025082
412,3.59,Hospital environment,C1510665
412,3.59,Slightly (qualifier value),C0750482
412,3.59,When (temporal qualifier),C1948054
412,3.57,Night time,C0240526
412,3.57,acetaminophen,C0000970
412,3.56,Goes <invertebrate>,C1947959
412,3.56,Practice Experience,C0237607
412,3.53,Anti-Inflammatory Agents,C0003209
412,3.53,Anti-inflammatory effect,C1515999
412,3.5,PPP1R2C gene,C1424188
412,3.5,Electrocardiography,C1623258
412,3.46,Unilateral,C0205092
412,3.45,Nearly,C3828842
412,3.44,"Pain NOS, CTCAE",C1962977
413,28.5,Iodides,C0021966
413,14.25,Malaysia,C0024552
413,10.81,Doctor - Title,C2348314
413,10.63,August,C3831448
413,10.42,Chest Pain,C0008031
413,10.42,Electrocardiography,C1623258
413,10.42,Fever,C0015967
413,10.42,Normal,C0205307
413,10.42,Plain chest X-ray,C0039985
413,8.28,Practice Experience,C0237607
413,8.28,Take,C1515187
413,7.66,Shortness of breath:-:Point in time:^Patient:-,C2707305
413,7.62,Taken,C1883727
413,7.49,"Antibiotics, Antitubercular",C0003237
413,7.4,Work,C0043227
413,7.31,Weekly,C0332174
413,7.26,Congestion of nasal sinus,C0152029
413,7.15,Lot Number,C1115660
413,7.14,Assisted (qualifier value),C1269765
413,7.1,Pneumonia,C0032285
413,7.04,Blood,C0005767
413,6.91,Dietary Nickel,C2348274
413,6.9,Registered nurse,C0687673
413,5.18,Chills,C0085593
413,5.18,Coughing,C0010200
413,5.18,Monitor Device,C0181904
413,5.18,Performed,C0884358
413,5.18,Plain x-ray,C1306645
413,5.18,Prescribed,C0278329
413,5.18,Roentgen Rays,C0043309
413,5.18,Sharing (Social Behavior),C0237876
413,5.18,Started,C1272689
413,5.18,Time,C0040223
413,3.98,Show,C1547282
413,3.77,Choking sensation,C0546947
413,3.76,Mastodynia,C0024902
413,3.68,Symptoms aspect,C0683368
413,3.68,Venezuela,C0042469
413,3.65,lump in throat,C0847554
413,3.6,Appointments,C0003629
413,3.59,Issue (document),C1706387
413,3.59,Nearly,C3828842
413,3.59,ibuprofen,C0020740
413,3.59,week,C0439230
413,3.57,Rinsing,C1882955
413,3.57,Back,C0004600
413,3.57,Stop (qualifier value),C2746065
413,3.56,Negative Surgical Margin,C1709157
413,3.56,Physical findings,C0311392
413,3.56,Oxygen Pulse,C4054283
413,3.54,Timeline,C1705821
413,3.54,oxygen,C0030054
413,3.53,Long-term,C0443252
413,3.49,Follow-up status,C0589120
413,3.49,follow-up,C1522577
413,3.49,nasal saline,C0721973
413,3.48,Measles-rubella vaccine (live),C0457610
413,3.47,Continuous,C0549178
413,3.46,To,C1883351
413,3.45,Anxiety,C0003467
413,3.45,Congestion,C0700148
413,3.45,Now (temporal qualifier),C1948052
413,3.45,"Pain NOS, CTCAE",C1962977
413,3.45,Removed,C0849355
413,3.45,Sleep,C0037313
413,3.44,RESF1 gene,C1824356
413,3.44,Nasal sinus,C0030471
413,3.43,Pulse oximeter,C0182109
413,3.43,nitric oxide,C0028128
413,3.42,"Oxygen analyzer, device",C0182117
413,3.42,recovery - adjustment,C1555688
414,22.73,Blood group antibody I,C0221138
414,10.55,Good,C0205170
414,7.4,RESF1 gene,C1824356
414,7.29,Respiratory distress,C0476273
414,5.18,Assisted (qualifier value),C1269765
414,5.18,Negation,C1518422
414,5.18,"Oxygen analyzer, device",C0182117
414,5.18,Stop brand of fluoride,C0723457
414,5.18,Take,C1515187
414,5.18,Tryptophanase,C0041260
414,5.18,oxygen,C0030054
414,3.78,Anxiety symptoms,C0860603
414,3.75,Deviated nasal septum,C0549397
414,3.68,Cant,C2825972
414,3.68,October,C3828732
414,3.65,Lung Capacities,C0086571
414,3.64,National Drug Code Milligram,C4722265
414,3.63,Does swallow,C0740170
414,3.63,IVE Regimen,C4554334
414,3.63,Symptoms,C1457887
414,3.6,Dietary Nickel,C2348274
414,3.59,wake ups,C1170730
414,3.56,Anxiety,C0003467
414,3.56,Positive Charge,C2825490
414,3.53,Anxiety attack,C0700031
414,3.5,M NOS ANTIBODY,C0369637
414,3.49,Breathing abnormally deep,C1321587
414,3.48,Allergy Specialty,C0002111
414,3.48,Mild (qualifier value),C2945599
414,3.48,Onset of illness,C0277793
414,3.48,Registered nurse,C0687673
414,3.48,Seasons,C0036497
414,3.48,Since,C1711239
414,3.48,Slightly (qualifier value),C0750482
414,3.48,Then,C1883708
414,3.46,100%,C3817553
414,3.46,>97,C0439082
414,3.46,GDC Tissue or Organ of Origin Terminology,C5206934
414,3.43,Tests (qualifier value),C0392366
414,3.43,Deterioration of status,C1279889
414,3.43,Night time,C0240526
414,3.43,Usual,C3538928
414,3.43,Winter,C0241737
415,117.55,Iodides,C0021966
415,7.31,Last,C1517741
415,7.3,Smell Perception,C0037361
415,7.3,Taste Perception,C0039336
415,7.18,Malaysia,C0024552
415,7.16,Monday,C0585024
415,6.92,day,C0439228
415,5.18,Anxiety,C0003467
415,5.18,Dry cough,C0850149
415,5.18,Else,C3842296
415,5.18,Experimental Result,C2825142
415,5.18,Fever symptoms (finding),C0424755
415,5.18,"GTP-Binding Nuclear Protein Ran, Human",C4521305
415,5.18,Lost,C0745777
415,5.18,Never (frequency),C2003901
415,5.18,One,C0205447
415,5.18,Positive Finding,C1514241
415,5.18,Stress,C0038435
415,5.18,"Thinking, function",C0039869
415,3.98,Give - dosing instruction imperative,C1947971
415,3.98,RESF1 gene,C1824356
415,3.71,Chest pressure,C0438716
415,3.68,Long,C0205166
415,3.63,10%,C3842590
415,3.63,Maybe,C3844350
415,3.63,Problem,C0033213
415,3.63,System,C0449913
415,3.61,Day 4,C3840892
415,3.59,Feelings,C1527305
415,3.59,Saturday,C0585030
415,3.59,Tests (qualifier value),C0392366
415,3.57,Back,C0004600
415,3.57,Doctor - Title,C2348314
415,3.57,Rx therapy,C2709207
415,3.56,Goes <invertebrate>,C1947959
415,3.55,Worst,C1522166
415,3.54,Speaking (activity),C0234856
415,3.5,Congestion,C0700148
415,3.5,In the past,C1444637
415,3.5,Similarity,C2348205
415,3.48,Continuous,C0549178
415,3.48,Singular,C0205171
415,3.46,"Male Gender, Self Report",C1706180
415,3.46,Old,C0580836
415,3.46,per year,C0439508
415,3.45,Then,C1883708
415,3.45,Thursday,C0585028
415,3.45,"Once a day, at bedtime",C1275563
415,3.44,Sunday,C0585025
415,3.44,prednisone,C0032952
416,72.68,Blood group antibody I,C0221138
416,19.31,Sleep,C0037313
416,18.65,Anxiety,C0003467
416,18.3,day,C0439228
416,11.23,Now (temporal qualifier),C1948052
416,11.07,Pharyngitis,C0031350
416,11.07,Sore Throat,C0242429
416,8.28,Assisted (qualifier value),C1269765
416,7.59,Night sweats,C0028081
416,7.54,Night time,C0240526
416,7.17,metric ton,C0439216
416,7.1,Then,C1883708
416,7.02,Morning,C0332170
416,6.9,Brain,C0006104
416,6.9,Fog,C0450030
416,5.18,10 pounds,C3845310
416,5.18,Asleep,C0424522
416,5.18,Awake,C0234422
416,5.18,Comprehension,C0162340
416,5.18,Else,C3842296
416,5.18,Gaviscon,C0061146
416,5.18,Lost,C0745777
416,5.18,Major Depressive Disorder,C1269683
416,5.18,To,C1883351
416,5.18,Very,C0442824
416,5.18,Worst,C1522166
416,5.18,headache severe,C2957106
416,4.12,BODY ACHE,C0741585
416,3.98,Beginning,C0439659
416,3.98,Challenge,C0805586
416,3.98,Feelings,C1527305
416,3.98,Give - dosing instruction imperative,C1947971
416,3.98,RESF1 gene,C1824356
416,3.98,Retained,C0333118
416,3.98,Take,C1515187
416,3.69,wake ups,C1170730
416,3.68,Citrus medica,C1135895
416,3.68,Day sweats,C0947297
416,3.68,Joining Organizations with Leading Technologies,C1517620
416,3.66,Night and day,C0557861
416,3.63,cannabidiol,C0006863
416,3.61,Type - attribute,C0332307
416,3.59,Sweating,C0038990
416,3.59,Started,C1272689
416,3.59,bony process,C1184743
416,3.57,Wound Healing,C0043240
416,3.56,Hearing,C0018767
416,3.56,Rest,C0035253
416,3.55,Eating,C0013470
416,3.55,Intestines,C0021853
416,3.5,First (number),C0205435
416,3.5,Neomycin resistance gene,C1366752
416,3.5,Time,C0040223
416,3.5,best (quality),C1522427
416,3.48,Distal (qualifier value),C0205108
416,3.48,Today (temporal qualifier),C0750526
416,3.47,Headache,C0018681
416,3.46,Extreme,C0205403
416,3.46,Fourth,C0205438
416,3.45,Fifth,C0205439
416,3.44,Day 7,C3842672
416,3.43,Potential,C3245505
416,3.43,Some (qualifier value),C0205392
416,3.43,friend,C0079382
416,3.42,Same,C0445247
416,3.42,Third,C0205437
416,3.42,per second,C0565930
417,7.0,week,C0439230
417,5.18,"Ear, nose and throat surgeon",C0586894
417,5.18,Else,C3842296
417,5.18,Inflammation,C0021368
417,5.18,Not sure,C3844332
417,5.18,Now (temporal qualifier),C1948052
417,5.18,Once daily,C0556983
417,5.18,Pharyngitis,C0031350
417,5.18,Removed,C0849355
417,5.18,Sore Throat,C0242429
417,5.18,Tryptophanase,C0041260
417,5.18,Vision,C0042789
417,5.18,Work,C0043227
417,3.68,Nasal Spray,C0461725
417,3.57,Left,C0205091
417,3.54,Antibiotics,C0003232
417,3.47,Dymista,C3473071
417,3.47,Prescribed,C0278329
417,3.45,Mild inflammation,C0522567
417,3.43,Sinusitis,C0037199
417,3.43,Preposition For,C0521125
417,3.42,Possibly Related to Intervention,C1705910
418,5.18,Give - dosing instruction imperative,C1947971
418,5.18,Last,C1517741
418,5.18,Symptoms,C1457887
418,3.56,Practice Experience,C0237607
418,3.43,Long,C0205166
419,15.79,Blood group antibody I,C0221138
419,15.79,Tryptophanase,C0041260
419,11.28,Symptoms,C1457887
419,10.42,Delayed Release Dosage Form,C1707664
419,10.42,Fatigue,C0015672
419,7.84,Pharyngitis,C0031350
419,7.84,Sore Throat,C0242429
419,7.62,Not sure,C3844332
419,7.19,week,C0439230
419,5.18,GORAB gene,C1822658
419,5.18,Improving (qualifier value),C1272745
419,5.18,Lupus erythematosus tumidus,C0406636
419,5.18,Nasal congestion (finding),C0027424
419,5.18,Negation,C1518422
419,5.18,Now (temporal qualifier),C1948052
419,5.18,One,C0205447
419,5.18,Pharyngeal structure,C0031354
419,5.18,Probably,C0750492
419,5.18,Rhinorrhea,C1260880
419,5.18,Somalia,C0037640
419,5.18,Some of the time,C3827992
419,5.18,TNFSF13B wt Allele,C2986676
419,3.98,Give - dosing instruction imperative,C1947971
419,3.98,Practice Experience,C0237607
419,3.98,suggestion,C1705535
419,3.68,Blockage (obstruction - finding),C1706968
419,3.64,Cleared by,C0521097
419,3.64,Fish-Eye Disease,C0342895
419,3.56,"Antibiotics, Antitubercular",C0003237
419,3.55,Course,C0750729
419,3.55,Diagnosis,C0011900
419,3.55,Stop (qualifier value),C2746065
419,3.5,Long,C0205166
419,3.5,Nasal sinus,C0030471
419,3.48,Intermittent,C0205267
419,3.46,Tests (qualifier value),C0392366
419,3.44,week 2,C4484139
419,3.44,Diagnosis Study,C1704656
419,3.43,"Examiner, Medical",C0025082
420,23.27,Iodides,C0021966
420,11.03,Liver Function Tests,C0023901
420,7.23,Image,C1704922
420,7.0,Malaysia,C0024552
420,6.89,June,C3829443
420,5.18,Complete,C0205197
420,5.18,Dismiss,C2348301
420,5.18,Hay fever,C0018621
420,5.18,Rhinorrhea,C1260880
420,5.18,Since,C1711239
420,5.18,Started,C1272689
420,5.18,Take,C1515187
420,5.18,Then,C1883708
420,5.18,Very,C0442824
420,3.98,Experience,C0596545
420,3.68,Laboratory Procedures,C0022885
420,3.61,10 days,C1547061
420,3.59,Precaution Code - Confused,C1547301
420,3.56,Negative,C0205160
420,3.55,Fatigue,C0015672
420,3.54,Full,C0443225
420,3.54,Now (temporal qualifier),C1948052
420,3.54,Symptoms,C1457887
420,3.54,day,C0439228
420,3.48,Positive Charge,C2825490
420,3.46,Day 6,C3842673
420,3.45,Mustard Gas,C0026874
420,3.45,Patients,C0030705
420,3.45,"SLC6A2 protein, human",C1456447
420,3.45,Upload,C1710578
420,3.44,Dark color,C0332582
420,3.44,RESF1 gene,C1824356
420,3.43,Fifth,C0205439
420,3.43,Isolation procedure,C0204727
420,3.43,Nearly,C3828842
420,3.43,Sunday,C0585025
420,3.43,Friday,C0585029
420,3.43,Third,C0205437
420,3.42,Thursday,C0585028
420,3.42,second (number),C0205436
420,3.4,Catch - Finding of sensory dimension of pain,C0231617
421,14.62,Registered nurse,C0687673
421,14.45,Image,C1704922
421,10.42,Test Result,C0456984
421,7.36,Very,C0442824
421,7.26,Dorsal,C0205095
421,6.94,Patients,C0030705
421,6.94,"SLC6A2 protein, human",C1456447
421,6.94,San Marino,C0036154
421,6.94,Upload,C1710578
421,6.93,Experimental Result,C2825142
421,6.93,Positive Finding,C1514241
421,5.18,Daily,C0332173
421,5.18,Feelings,C1527305
421,5.18,Line Specimen,C1550648
421,5.18,Not sure,C3844332
421,5.18,Syncope,C0039070
421,5.18,Tryptophanase,C0041260
421,5.18,bit - unit of measure,C1553019
421,3.68,Iodides,C0021966
421,3.68,Patient need for (contextual qualifier),C0686904
421,3.68,Thin (qualifier value),C0205168
421,3.63,Polymerase Chain Reaction,C0032520
421,3.59,Work,C0043227
421,3.58,January,C3829466
421,3.56,Orbital region,C0700042
421,3.56,Undressed,C0424470
421,3.56,seen,C0205397
421,3.5,And,C1515981
421,3.5,Negative,C0205160
421,3.5,This (eukaryote),C1080058
421,3.48,Do (activity),C2828361
421,3.45,Actual,C0237400
421,3.45,Arsenic measurement,C0373548
421,3.45,Dietary Nickel,C2348274
421,3.45,Fix,C3714578
421,3.45,Negation,C1518422
421,3.45,Problem,C0033213
421,3.45,Same,C0445247
421,3.44,Place,C0442504
421,3.43,Dyspnea on exertion,C0231807
422,121.13,Iodides,C0021966
422,27.22,GDC Treatment Outcome Terminology,C5202850
422,27.13,Right,C0205090
422,10.42,Learning,C0023185
422,7.7,Practice Experience,C0237607
422,7.32,No Information Available,C1546437
422,7.29,month,C0439231
422,7.22,Hospitals,C0019994
422,7.22,Speech,C0037817
422,7.18,Beds,C0004916
422,7.16,Comatose,C0009421
422,6.96,Same,C0445247
422,5.18,Brought on by,C0332302
422,5.18,Does move,C0578671
422,5.18,Does turn (finding),C0541749
422,5.18,Finding,C0243095
422,5.18,Hardly at All,C3898981
422,5.18,Mental Suffering,C0683278
422,5.18,Negation,C1518422
422,5.18,Never (frequency),C2003901
422,5.18,Then,C1883708
422,5.18,Twice (Numerical Qualifier),C1948050
422,5.18,Ventilated,C0231923
422,5.18,Walking (activity),C0080331
422,5.18,Zimmer frame,C0438862
422,5.18,utilization qualifier,C0042153
422,3.68,Abnormal breathing,C1260922
422,3.6,Tube feeding of patient,C0041281
422,3.59,Feelings,C1527305
422,3.59,Post-Traumatic Stress Disorder,C0038436
422,3.59,Taken,C1883727
422,3.59,Wiskott-Aldrich Syndrome,C0043194
422,3.57,Persons,C0027361
422,3.57,put - instruction imperative,C1882509
422,3.57,week,C0439230
422,3.56,Trachys (genus),C1254343
422,3.56,When - dosing instruction fragment,C1720477
422,3.55,Late,C0205087
422,3.55,Out (direction),C0439787
422,3.51,Personal appearance,C0233426
422,3.5,Harlequin Fetus,C0239849
422,3.5,Nightmares,C0028084
422,3.5,home health encounter,C1553498
422,3.49,COVID-19,C5203670
422,3.48,Less Than,C0439092
422,3.47,70%,C3842584
422,3.47,Bad,C0205169
422,3.47,Old,C0580836
422,3.47,per year,C0439508
422,3.44,Catch - Finding of sensory dimension of pain,C0231617
422,3.44,other - answer to question,C3831786
422,3.43,Malaysia,C0024552
422,3.43,Pharyngeal structure,C0031354
422,3.43,Ability to Use Stairs,C4329247
422,3.43,Symptoms,C1457887
422,3.41,Load - Remote control command,C1550025
423,67.72,Tryptophanase,C0041260
423,40.61,Iodides,C0021966
423,24.92,Take,C1515187
423,21.36,Work,C0043227
423,18.61,Fever symptoms (finding),C0424755
423,11.66,ibuprofen,C0020740
423,11.6,Body Temperature,C0005903
423,10.42,Last,C1517741
423,7.7,acetaminophen,C0000970
423,7.53,Constant (qualifier),C1948059
423,7.53,Dropping,C1705648
423,7.46,Beginning,C0439659
423,7.35,bit - unit of measure,C1553019
423,7.21,Per Minute,C0702093
423,7.18,Malaysia,C0024552
423,7.1,Time,C0040223
423,7.06,<50,C3843766
423,5.18,Add - instruction imperative,C1883712
423,5.18,Always (frequency),C2003902
423,5.18,Bad,C0205169
423,5.18,Contain (action),C2700400
423,5.18,Diagnosis,C0011900
423,5.18,Falls,C0085639
423,5.18,Feelings,C1527305
423,5.18,Infected,C0439663
423,5.18,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",C3280240
423,5.18,Management procedure,C1273870
423,5.18,Mental Recall,C0034770
423,5.18,Negation,C1518422
423,5.18,Reading (activity),C0034754
423,5.18,Smoker,C0337664
423,5.18,Stat (do immediately),C0205548
423,5.18,Use of,C1524063
423,5.18,Worried,C0233481
423,5.18,headache severe,C2957106
423,5.18,per day,C0439505
423,3.98,Logical Condition,C1705253
423,3.98,Rapid,C0456962
423,3.68,First (number),C0205435
423,3.68,"Male Gender, Self Report",C1706180
423,3.68,Set scale,C1442518
423,3.64,A Lot of the Time,C3900172
423,3.64,Rage,C0034634
423,3.64,Used by,C1273517
423,3.63,In addition to,C0332287
423,3.61,Antipyretics,C0003419
423,3.6,Hot Temperature,C2350229
423,3.59,Alternating,C0332270
423,3.59,Oral Route of Drug administration,C1527415
423,3.59,Weakness,C3714552
423,3.59,wake ups,C1170730
423,3.57,Make - Instruction Imperative,C1881534
423,3.57,Hardness,C0018599
423,3.57,Mother (person),C0026591
423,3.57,Statistical mean,C0444504
423,3.56,/hour,C0564385
423,3.56,Back,C0004600
423,3.56,Normal,C0205307
423,3.55,Asleep,C0424522
423,3.55,Peak level,C0444505
423,3.5,One,C0205447
423,3.5,soluble,C1749467
423,3.49,0.4,C4517457
423,3.48,Long,C0205166
423,3.48,Depressed - symptom,C1579931
423,3.48,Extreme,C0205403
423,3.48,Small,C0700321
423,3.46,/40,C0439509
423,3.46,Supernumerary,C1883702
423,3.46,Very,C0442824
423,3.46,Weather,C0043085
423,3.45,Day 3,C3842675
423,3.44,Any,C1552551
423,3.44,Kidney,C0022646
423,3.44,sodium,C0037473
423,3.43,Current (present time),C0521116
423,3.43,Night time,C0240526
423,3.43,Tongue,C0040408
424,10.91,Symptoms,C1457887
424,10.78,Blood group antibody I,C0221138
424,10.74,day,C0439228
424,10.42,Tryptophanase,C0041260
424,7.3,Certain (qualifier value),C0205423
424,7.01,Malaysia,C0024552
424,5.18,Ache,C0234238
424,5.18,CDISC SDTM Respiratory Test Name Terminology,C1698057
424,5.18,Changing,C0392747
424,5.18,Chills,C0085593
424,5.18,Continuous,C0549178
424,5.18,Etc.,C1548556
424,5.18,Lymphadenopathy,C0497156
424,5.18,More,C0205172
424,5.18,Negative,C0205160
424,5.18,Pharyngitis,C0031350
424,5.18,Possibly Related to Intervention,C1705910
424,5.18,Sneezing,C0037383
424,5.18,Sore Throat,C0242429
424,5.18,Today (temporal qualifier),C0750526
424,5.18,Weekend,C0680190
424,5.18,Worse,C1457868
424,3.98,Beginning,C0439659
424,3.75,10 days,C1547061
424,3.68,Running (physical activity),C0035953
424,3.59,"Thinking, function",C0039869
424,3.57,Event,C0441471
424,3.57,GORAB gene,C1822658
424,3.57,Left,C0205091
424,3.57,Nose,C0028429
424,3.56,All,C0444868
424,3.56,Exist,C2987476
424,3.56,Negative Surgical Margin,C1709157
424,3.56,Worsening pattern,C0332271
424,3.56,Day 2,C3842676
424,3.55,Normal,C0205307
424,3.55,Long ear,C1848657
424,3.55,And,C1515981
424,3.53,9-10,C3843713
424,3.51,Long,C0205166
424,3.5,Constant (qualifier),C1948059
424,3.5,Negation,C1518422
424,3.5,Now (temporal qualifier),C1948052
424,3.44,Before,C0332152
424,3.44,Pain of ear structure,C0578044
424,3.43,10%,C3842590
424,3.43,This (eukaryote),C1080058
424,3.42,"Pain NOS, CTCAE",C1962977
424,3.42,Possible diagnosis,C2362652
425,120.32,Iodides,C0021966
425,18.49,Registered nurse,C0687673
425,14.69,RESF1 gene,C1824356
425,13.24,Time,C0040223
425,11.31,Eye,C0015392
425,11.16,Then,C1883708
425,10.81,Face,C0015450
425,10.38,First (number),C0205435
425,8.35,Now (temporal qualifier),C1948052
425,8.31,Occur (action),C1709305
425,8.22,day,C0439228
425,7.85,GDC Tissue or Organ of Origin Terminology,C5206934
425,7.5,Tryptophanase,C0041260
425,7.5,ivermectin,C0022322
425,5.53,Puff unit dose,C1533107
425,5.33,Entity,C1551338
425,5.23,S prime,C2603362
425,5.22,No Information Available,C1546437
425,5.15,Redness,C0332575
425,5.15,Weekly,C0332174
425,5.11,Physicians,C0031831
425,5.05,Malaysia,C0024552
425,5.03,Somalia,C0037640
425,4.97,Post,C0687676
425,3.74,Amputation Stumps,C0002690
425,3.74,Assisted (qualifier value),C1269765
425,3.74,Body structure,C1268086
425,3.74,Complete,C0205197
425,3.74,Feelings,C1527305
425,3.74,Late,C0205087
425,3.74,Much,C4281574
425,3.74,Negation,C1518422
425,3.74,Pain,C0030193
425,3.74,Protein Turn,C1709743
425,3.74,Retained,C0333118
425,3.74,Scalding injury,C0332691
425,3.74,Sometimes,C1998882
425,3.74,Take,C1515187
425,3.74,Two weeks,C4082118
425,3.74,Vertigo,C0042571
425,3.74,spelling,C0541736
425,2.66,Autoimmune reaction,C0443146
425,2.66,December,C3830550
425,2.66,Does play,C0600138
425,2.66,Fingers,C0016129
425,2.66,Headache,C0018681
425,2.66,M NOS ANTIBODY,C0369637
425,2.66,Shot (injury),C2919062
425,2.66,Venezuela,C0042469
425,2.66,Woman,C0043210
425,2.66,week,C0439230
